Time,Voltage,Current,Frequency,Temperature,Fault,Confidence,Grid Health,Shutdown,Area ID,Line ID,Asset ID
19-09-2026 15:40:43,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:40:51,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:41:22,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:42:23,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:43:24,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:44:24,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:45:24,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:46:24,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:47:23,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:48:24,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:55:15,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:56:15,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:57:15,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:58:22,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 15:59:36,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:00:36,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:01:21,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:02:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:03:19,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:04:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:05:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:06:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:07:19,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:08:21,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:09:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:10:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:11:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:12:19,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:13:19,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 16:14:18,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:33:37,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:34:33,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:35:33,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:36:25,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:36:36,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:37:34,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:38:34,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:39:33,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:40:34,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:41:35,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:42:34,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:43:34,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:44:33,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:45:35,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:46:12,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:46:43,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:46:47,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:47:33,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:48:33,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:48:37,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:49:33,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:50:32,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:51:34,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:52:35,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:53:35,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:56:28,229.67,3.04,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:56:31,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:56:37,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:56:44,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:57:26,229.45,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:58:13,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:58:27,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 19:59:26,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:00:28,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:01:27,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:02:27,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:03:27,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:31:21,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:32:14,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:33:16,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:34:15,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:35:14,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:36:14,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 20:37:14,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:52:01,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:52:04,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:53:02,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:54:01,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:55:02,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:55:50,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:56:23,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:56:27,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:57:02,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 21:58:02,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:02:39,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:02:46,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:02:54,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:03:19,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:03:42,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:04:42,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:05:40,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:06:53,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:07:01,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:07:06,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:07:17,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:07:56,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:08:55,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:09:56,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:10:54,225.97,5.0,50.0,30.0,Normal,100.0,100,NO,Unknown,Unknown,Unknown
19-09-2026 22:28:20,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,MANUAL-AREA,MANUAL-LINE,MANUAL
19-09-2026 22:29:22,230.52329232704665,95.24701698449168,49.99835307420916,102.06660391912546,Overload,94.0,45,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:30:22,230.52329232704665,95.24701698449168,49.99835307420916,102.06660391912546,Overload,94.0,45,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:33:46,230.39179030843977,93.41613730868426,49.95878134453654,101.36220690707728,Overload,94.0,45,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:34:22,230.39179030843977,93.41613730868426,49.95878134453654,101.36220690707728,Overload,94.0,45,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:35:23,230.39179030843977,93.41613730868426,49.95878134453654,101.36220690707728,Overload,94.0,45,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:36:01,229.4146744209189,89.18371820270772,50.03975699714396,97.3893598612317,Overload,94.0,45,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:42:08,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,MANUAL-AREA,MANUAL-LINE,MANUAL
19-09-2026 22:45:58,0.0,0.0,50.03428919840927,28.046415466136985,Line Break,56.0,20,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:46:26,231.4628283925596,169.44594597187563,49.94009367554026,121.99283664395143,Overload,94.0,45,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:47:09,231.4628283925596,169.44594597187563,49.94009367554026,121.99283664395143,Overload,94.0,45,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:47:40,254.1365493756706,96.8262548410718,50.030797032721566,104.33123247450374,Overload,100.0,45,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:48:09,254.1365493756706,96.8262548410718,50.030797032721566,104.33123247450374,Overload,100.0,45,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:49:09,254.1365493756706,96.8262548410718,50.030797032721566,104.33123247450374,Overload,100.0,45,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:50:10,254.1365493756706,96.8262548410718,50.030797032721566,104.33123247450374,Overload,100.0,45,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:51:12,254.1365493756706,96.8262548410718,50.030797032721566,104.33123247450374,Overload,100.0,45,YES,AREA-02,LT-02-001,ASSET-004
19-09-2026 22:52:03,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,MANUAL-AREA,MANUAL-LINE,MANUAL
19-09-2026 22:53:05,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,MANUAL-AREA,MANUAL-LINE,MANUAL
19-09-2026 22:53:58,0.0,0.0,49.96615381991139,27.819297084972657,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:54:04,0.0,0.0,49.96615381991139,27.819297084972657,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:54:58,0.0,0.0,49.98020692313699,28.166525821139352,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:55:05,0.0,0.0,49.98020692313699,28.166525821139352,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:56:49,230.0,5.0,50.0,30.0,Normal,100.0,100,NO,MANUAL-AREA,MANUAL-LINE,MANUAL
19-09-2026 22:58:08,0.0,0.0,49.95567453272598,27.834072518999967,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:58:16,0.0,0.0,49.95567453272598,27.834072518999967,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:58:50,0.0,0.0,49.95567453272598,27.834072518999967,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 22:59:50,0.0,0.0,49.95567453272598,27.834072518999967,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 23:00:50,0.0,0.0,49.95567453272598,27.834072518999967,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
19-09-2026 23:01:50,0.0,0.0,49.95567453272598,27.834072518999967,Line Break,56.0,20,YES,AREA-01,LT-01-001,ASSET-001
